Date_Time,NO2,PM10,PM25
2022-08-01 22:00:00,13.048,91.618,17.388
2022-08-01 23:00:00,19.558,32.446,10.778
2022-08-02 00:00:00,5.302631018059748,16.161,6.424
2022-08-02 01:00:00,7.938,8.749,4.846
2022-08-02 02:00:00,6.068,7.361,4.349
2022-08-02 03:00:00,6.074,8.218,4.819
2022-08-02 04:00:00,4.682,7.648,5.272
2022-08-02 05:00:00,5.092,8.304,5.742
2022-08-02 06:00:00,2.575,10.856,6.185
2022-08-02 07:00:00,2.708,9.373,5.735
2022-08-02 08:00:00,25.383,63.92,13.418
2022-08-02 09:00:00,13.541,32.234,8.8
2022-08-02 10:00:00,16.53,45.345,10.385
2022-08-02 11:00:00,13.022,16.396,6.579
2022-08-02 12:00:00,11.124,17.08,6.302
2022-08-02 13:00:00,34.061,12.523,5.689
2022-08-02 14:00:00,9.99,15.62,4.603
2022-08-02 15:00:00,12.809,14.158,4.059
2022-08-02 16:00:00,6.014,8.219,3.023
2022-08-02 17:00:00,4.037,5.45,2.563
2022-08-02 18:00:00,10.891,23.778,4.918
2022-08-02 19:00:00,9.235,6.25,2.68
2022-08-02 20:00:00,8.388,17.911,4.984
2022-08-02 21:00:00,10.552,26.619,7.957
2022-08-02 22:00:00,14.825,90.549,16.845
2022-08-02 23:00:00,6.129,11.512,6.049
2022-08-03 00:00:00,6.445,10.804,6.273
2022-08-03 01:00:00,3.28688917381678,8.689,6.002
2022-08-03 02:00:00,3.755,7.743,5.667
2022-08-03 03:00:00,2.332,7.421,5.482
2022-08-03 04:00:00,2.051,7.452,5.701
2022-08-03 05:00:00,1.61,7.363,5.665
2022-08-03 06:00:00,1.679,6.893,5.232
2022-08-03 07:00:00,3.075,7.269,5.32
2022-08-03 08:00:00,9.387,24.448,8.04
2022-08-03 09:00:00,4.286,52.696,11.267
2022-08-03 10:00:00,6.277,147.874,25.547
2022-08-03 11:00:00,7.018,160.424,28.047
2022-08-03 13:00:00,1.536,59.535,12.321
2022-08-03 15:00:00,5.836,59.116,12.158
2022-08-03 16:00:00,2.551,16.298,6.538
2022-08-03 17:00:00,10.013,13.513,6.441
2022-08-03 18:00:00,6.381,10.811,5.934
2022-08-03 19:00:00,10.756,12.804,5.974
2022-08-03 20:00:00,8.114,12.596,6.326
2022-08-03 21:00:00,13.193,16.933,7.37
2022-08-03 22:00:00,13.043,18.107,8.205
2022-08-03 23:00:00,5.243,12.1,5.898
2022-08-04 00:00:00,3.752,8.754,5.302
2022-08-04 01:00:00,5.026,9.748,5.654
2022-08-04 02:00:00,2.5559040865509726,8.792,5.695
2022-08-04 03:00:00,3.64,8.24,5.619
2022-08-04 04:00:00,2.599,8.247,5.651
2022-08-04 05:00:00,2.415,8.171,5.528
2022-08-04 06:00:00,2.612,9.286,5.572
2022-08-04 07:00:00,5.328,11.426,6.176
2022-08-04 08:00:00,13.772,18.755,7.404
2022-08-04 09:00:00,10.088,36.562,9.706
2022-08-04 10:00:00,5.873,115.522,20.365
2022-08-04 11:00:00,14.237,155.599,25.63
2022-08-04 13:00:00,5.113,45.541,10.961
2022-08-04 14:00:00,5.569,204.656,29.028
2022-08-04 15:00:00,4.394,232.454,32.128
2022-08-04 16:00:00,2.887,41.645,10.177
2022-08-04 17:00:00,2.505,22.812,7.362
2022-08-04 18:00:00,3.618,18.745,6.995
2022-08-04 19:00:00,16.797,15.461,6.972
2022-08-04 20:00:00,11.802,12.654,5.737
2022-08-04 21:00:00,17.69,15.01,6.739
2022-08-04 22:00:00,24.142,20.591,9.173
2022-08-04 23:00:00,10.56,20.31,8.962
2022-08-05 00:00:00,5.989,16.936,8.779
2022-08-05 01:00:00,4.017,13.48,7.548
2022-08-05 02:00:00,5.14,18.735,8.494
2022-08-05 03:00:00,6.075348127750299,16.312,8.155
2022-08-05 04:00:00,5.46,12.309,6.732
2022-08-05 05:00:00,5.344,10.387,6.408
2022-08-05 06:00:00,6.619,9.916,6.415
2022-08-05 07:00:00,12.988,13.275,7.314
2022-08-05 08:00:00,29.938,29.696,10.721
2022-08-05 09:00:00,31.179,18.497,8.515
2022-08-05 10:00:00,8.214,13.681,6.52
2022-08-05 11:00:00,9.05,69.285,13.703
2022-08-05 12:00:00,3.987,36.037,8.296
2022-08-05 13:00:00,3.067,41.395,8.342
2022-08-05 14:00:00,3.196,167.028,25.621
2022-08-05 15:00:00,1.604,45.442,9.909
2022-08-05 16:00:00,2.156,20.104,6.416
2022-08-05 17:00:00,1.698,10.306,4.921
2022-08-05 18:00:00,6.32,10.215,5.381
2022-08-05 19:00:00,9.401,12.001,6.059
2022-08-05 20:00:00,7.551,11.317,5.47
2022-08-05 21:00:00,19.768,22.642,9.635
2022-08-05 22:00:00,33.47,32.139,12.774
2022-08-05 23:00:00,23.81,21.485,10.177
2022-08-06 00:00:00,5.346,12.774,7.418
2022-08-06 01:00:00,8.908,11.999,7.329
2022-08-06 02:00:00,19.636,21.77,10.747
2022-08-06 03:00:00,36.319,19.728,9.912
2022-08-06 04:00:00,5.9905998561822,15.61,9.579
2022-08-06 05:00:00,9.069,13.242,8.266
2022-08-06 06:00:00,8.871,10.344,7.254
2022-08-06 07:00:00,10.131,10.856,6.712
2022-08-06 08:00:00,13.471,13.786,6.443
2022-08-06 09:00:00,14.678,78.146,13.638
2022-08-06 15:00:00,7.539,22.66690394980475,151.539
2022-08-06 17:00:00,1.672,159.276,32.088
2022-08-06 18:00:00,1.527,65.465,18.671
2022-08-06 19:00:00,1.574,30.109,13.217
2022-08-06 20:00:00,2.354,25.786,11.959
2022-08-06 21:00:00,2.901,19.916,10.719
2022-08-06 22:00:00,2.968,17.901,10.074
2022-08-06 23:00:00,2.324,16.62,8.887
2022-08-07 00:00:00,1.475,20.983,7.378
2022-08-07 01:00:00,1.047,14.481,5.364
2022-08-07 02:00:00,1.035,11.879,4.692
2022-08-07 03:00:00,0.995,20.109,5.731
2022-08-07 04:00:00,0.934,20.645,5.797
2022-08-07 05:00:00,2.4789443570219465,10.791,4.547
2022-08-07 06:00:00,3.223,10.479,4.724
2022-08-07 07:00:00,1.751,6.699,4.152
2022-08-07 08:00:00,1.752,8.501,4.59
2022-08-07 09:00:00,1.466,9.827,4.755
2022-08-07 10:00:00,1.766,16.495,5.965
2022-08-07 11:00:00,2.319,30.404,8.535
2022-08-07 12:00:00,1.974,10.985,5.785
2022-08-07 13:00:00,1.769,15.428,6.51
2022-08-07 14:00:00,2.06,239.433,34.021
2022-08-07 15:00:00,1.124,69.66,12.3
2022-08-07 16:00:00,0.941,11.893,5.261
2022-08-07 17:00:00,0.705,11.385,4.828
2022-08-07 18:00:00,0.736,9.918,4.814
2022-08-07 19:00:00,1.521,9.289,5.142
2022-08-07 20:00:00,2.537,9.98,5.55
2022-08-07 21:00:00,6.326,14.013,6.417
2022-08-07 22:00:00,8.161,15.831,8.867
2022-08-07 23:00:00,5.814,18.642,11.203
2022-08-08 00:00:00,4.295,17.332,11.294
2022-08-08 01:00:00,2.818,16.124,10.817
2022-08-08 02:00:00,1.915,15.946,10.327
2022-08-08 03:00:00,2.039,14.566,10.155
2022-08-08 04:00:00,2.813,16.801,9.986
2022-08-08 05:00:00,2.595,12.392,8.837
2022-08-08 06:00:00,2.779342728247439,13.418,8.999
2022-08-08 07:00:00,6.712,19.198,10.077
2022-08-08 08:00:00,8.683,20.277,10.033
2022-08-08 09:00:00,13.451,85.526,20.122
2022-08-08 10:00:00,5.943,78.128,18.542
2022-08-08 13:00:00,4.421,61.636,16.479
2022-08-08 14:00:00,2.866,29.002,12.023
2022-08-08 15:00:00,4.329,93.317,20.343
2022-08-08 16:00:00,2.956,136.171,24.818
2022-08-08 17:00:00,7.526,91.528,19.649
2022-08-08 18:00:00,3.184,53.838,16.066
2022-08-08 19:00:00,8.034,19.333,11.666
2022-08-08 20:00:00,5.686,40.969,14.155
2022-08-08 21:00:00,4.716,51.142,15.484
2022-08-08 22:00:00,2.886,23.266,10.971
2022-08-08 23:00:00,3.458,23.116,10.196
2022-08-09 00:00:00,2.076,28.74,11.058
2022-08-09 01:00:00,2.832,19.371,11.247
2022-08-09 02:00:00,1.301,21.11,8.319
2022-08-09 03:00:00,0.915,13.712,6.926
2022-08-09 04:00:00,1.716,13.069,6.468
2022-08-09 05:00:00,1.616,11.59,6.04
2022-08-09 06:00:00,1.583,12.681,5.849
2022-08-09 07:00:00,4.444676856522232,13.321,5.794
2022-08-09 08:00:00,4.274,25.375,7.656
2022-08-09 09:00:00,5.032,152.028,27.479
2022-08-09 13:00:00,2.85,128.48,22.975
2022-08-09 17:00:00,11.034,199.523,31.352
2022-08-09 18:00:00,9.863,200.305,34.659
2022-08-09 19:00:00,3.722,197.462,34.736
2022-08-09 20:00:00,2.417,44.976,11.387
2022-08-09 21:00:00,2.151,39.373,11.025
2022-08-09 22:00:00,2.459,13.115,7.343
2022-08-09 23:00:00,2.476,13.671,7.253
2022-08-10 00:00:00,1.734,13.684,7.089
2022-08-10 01:00:00,5.324,13.785,7.215
2022-08-10 02:00:00,3.279,12.198,6.842
2022-08-10 03:00:00,2.506,12.447,6.738
2022-08-10 04:00:00,2.398,11.339,6.234
2022-08-10 05:00:00,2.343,11.976,5.703
2022-08-10 06:00:00,2.892,11.47,5.328
2022-08-10 07:00:00,4.572,13.338,5.507
2022-08-10 08:00:00,4.235663947125351,22.834,6.6
2022-08-10 09:00:00,6.397,82.033,15.456
2022-08-10 10:00:00,4.019,117.796,20.45
2022-08-10 11:00:00,2.918,107.99,20.073
2022-08-10 12:00:00,2.511,82.02,16.682
2022-08-10 13:00:00,3.086,113.963,22.202
2022-08-10 14:00:00,2.855,86.272,18.19
2022-08-10 15:00:00,1.473,86.395,17.535
2022-08-10 16:00:00,3.069,169.588,29.704
2022-08-10 17:00:00,5.092,15.292459474721095,150.339
2022-08-10 20:00:00,0.792,69.103,14.128
2022-08-10 21:00:00,1.009,24.124,7.714
2022-08-10 22:00:00,1.286,39.662,10.06
2022-08-10 23:00:00,1.016,15.684,6.338
2022-08-11 00:00:00,1.293,11.77,5.603
2022-08-11 01:00:00,1.678,10.104,5.246
2022-08-11 02:00:00,2.272,10.674,5.345
2022-08-11 03:00:00,1.676,9.222,5.214
2022-08-11 04:00:00,1.432,8.54,4.733
2022-08-11 05:00:00,1.415,8.245,4.27
2022-08-11 06:00:00,1.407,8.18,4.16
2022-08-11 07:00:00,4.222,10.925,4.556
2022-08-11 08:00:00,5.833,32.203,7.583
2022-08-11 09:00:00,2.952218829645906,98.321,18.007
2022-08-11 10:00:00,3.313,191.761,32.549
2022-08-11 11:00:00,5.064,184.625,30.676
2022-08-11 12:00:00,2.97,249.322,40.42
2022-08-11 13:00:00,1.674,74.794,13.78
2022-08-11 14:00:00,4.019,217.988,34.491
2022-08-11 16:00:00,1.752,50.201,9.648
2022-08-11 17:00:00,1.916,208.259,34.263
2022-08-11 18:00:00,2.691,215.631,35.022
2022-08-11 20:00:00,5.251,50.213,9.841
2022-08-11 21:00:00,6.717,76.568,13.57
2022-08-11 22:00:00,2.618,11.393,4.574
2022-08-11 23:00:00,3.007,10.043,4.407
2022-08-12 00:00:00,2.9,10.613,4.362
2022-08-12 01:00:00,1.323,11.491,4.22
2022-08-12 02:00:00,1.252,14.595,4.434
2022-08-12 03:00:00,1.411,10.577,3.936
2022-08-12 04:00:00,1.156,7.588,3.698
2022-08-12 05:00:00,1.179,7.787,3.758
2022-08-12 06:00:00,0.862,8.521,3.716
2022-08-12 07:00:00,4.493,18.829,5.146
2022-08-12 08:00:00,9.008,41.252,8.8
2022-08-12 09:00:00,6.477,132.202,21.095
2022-08-12 10:00:00,4.728085720853448,249.695,41.164
2022-08-12 11:00:00,4.66,119.541,20.443
2022-08-12 13:00:00,3.819,60.678,11.205
2022-08-12 17:00:00,12.61,16.260039840281515,99.262
2022-08-12 18:00:00,14.652,109.975,16.178
2022-08-12 19:00:00,6.691,201.425,33.29
2022-08-12 20:00:00,6.825,30.015,6.887
2022-08-12 21:00:00,14.438,93.401,17.023
2022-08-12 22:00:00,8.391,30.692,7.765
2022-08-12 23:00:00,4.152,26.695,7.131
2022-08-13 00:00:00,2.588,13.325,5.458
2022-08-13 01:00:00,3.648,10.038,4.95
2022-08-13 02:00:00,3.308,9.817,4.744
2022-08-13 03:00:00,2.555,8.353,4.459
2022-08-13 04:00:00,1.95,6.003,3.57
2022-08-13 05:00:00,2.088,5.011,3.034
2022-08-13 06:00:00,3.273,5.276,2.879
2022-08-13 07:00:00,7.42,23.432,5.361
2022-08-13 08:00:00,9.3,13.996,4.662
2022-08-13 09:00:00,2.459,32.789,7.518
2022-08-13 10:00:00,2.798,210.102,34.107
2022-08-13 12:00:00,1.6,113.477,18.368
2022-08-13 13:00:00,3.761,27.349,6.38
2022-08-13 14:00:00,6.6,242.746,40.26
2022-08-13 16:00:00,1.392,25.303,6.421
2022-08-13 17:00:00,1.906,10.875,4.371
2022-08-13 18:00:00,0.994,17.8,5.398
2022-08-13 19:00:00,0.678,8.912,4.65
2022-08-13 20:00:00,1.855,9.585,5.701
2022-08-13 21:00:00,2.799,10.355,6.303
2022-08-13 22:00:00,5.605,7.564,4.763
2022-08-13 23:00:00,3.632,7.774,5.061
2022-08-14 00:00:00,3.331,7.805,5.549
2022-08-14 01:00:00,6.037,10.139,6.202
2022-08-14 02:00:00,10.817,10.284,6.573
2022-08-14 03:00:00,5.001,9.745,6.198
2022-08-14 04:00:00,4.238,8.631,6.064
2022-08-14 05:00:00,7.447,9.96,6.438
2022-08-14 06:00:00,5.186,9.372,6.101
2022-08-14 07:00:00,3.769,10.611,5.641
2022-08-14 08:00:00,3.222,10.693,5.196
2022-08-14 09:00:00,6.415,12.949,5.624
2022-08-14 10:00:00,13.166,20.168,6.961
2022-08-14 11:00:00,8.682,16.195,6.276
2022-08-14 12:00:00,2.1666252807275903,28.211,7.675
2022-08-14 13:00:00,2.78,64.22,12.825
2022-08-14 14:00:00,6.163,28.945,8.061
2022-08-14 15:00:00,5.244,11.696,5.953
2022-08-14 16:00:00,2.234,15.839,6.354
2022-08-14 17:00:00,3.647,12.898,5.584
2022-08-14 18:00:00,4.721,11.893,5.42
2022-08-14 19:00:00,5.713,11.778,5.601
2022-08-14 20:00:00,5.173,18.557,6.848
2022-08-14 21:00:00,15.828,23.657,8.237
2022-08-14 22:00:00,8.619,19.65,8.728
2022-08-14 23:00:00,11.38,17.734,9.931
2022-08-15 00:00:00,11.064,15.835,10.605
2022-08-15 01:00:00,5.057,12.454,9.184
2022-08-15 02:00:00,3.926,10.718,6.826
2022-08-15 03:00:00,3.759,9.706,6.666
2022-08-15 04:00:00,1.977,8.883,6.096
2022-08-15 05:00:00,2.744,8.943,6.285
2022-08-15 06:00:00,4.658,10.521,6.79
2022-08-15 07:00:00,4.512,16.727,7.378
2022-08-15 08:00:00,3.354,46.318,10.342
2022-08-15 09:00:00,2.301,21.993,7.916
2022-08-15 10:00:00,1.797,11.238,6.748
2022-08-15 11:00:00,2.783,16.937,8.32
2022-08-15 12:00:00,2.196,14.133,8.551
2022-08-15 13:00:00,2.273474329033295,16.457,8.085
2022-08-15 14:00:00,1.283,23.531,9.013
2022-08-15 15:00:00,1.188,11.5,6.904
2022-08-15 16:00:00,0.811,13.213,6.94
2022-08-15 17:00:00,0.834,15.582,8.421
2022-08-15 18:00:00,0.748,12.911,8.285
2022-08-15 19:00:00,0.841,15.619,8.139
2022-08-15 20:00:00,1.711,17.489,8.164
2022-08-15 21:00:00,2.004,14.192,8.925
2022-08-15 22:00:00,1.831,12.668,8.39
2022-08-15 23:00:00,1.039,10.86,7.634
2022-08-16 00:00:00,1.929,10.701,7.559
2022-08-16 01:00:00,0.513,9.496,7.205
2022-08-16 02:00:00,0.867,10.128,7.638
2022-08-16 03:00:00,1.329,10.462,7.978
2022-08-16 04:00:00,1.413,9.97,7.503
2022-08-16 05:00:00,1.332,26.622,10.159
2022-08-16 06:00:00,1.414,12.776,8.029
2022-08-16 07:00:00,2.587,11.361,6.833
2022-08-16 08:00:00,7.895,10.966,7.668
2022-08-16 09:00:00,11.93,13.795,9.203
2022-08-16 10:00:00,4.445,14.837,9.158
2022-08-16 11:00:00,2.854,11.062,7.853
2022-08-16 12:00:00,1.585,11.023,8.288
2022-08-16 13:00:00,1.942,12.482,8.642
2022-08-16 14:00:00,2.445632198573195,16.627,9.496
2022-08-16 15:00:00,1.754,17.854,10.88
2022-08-16 16:00:00,1.946,22.42,11.523
2022-08-16 17:00:00,8.491,18.202,11.187
2022-08-16 18:00:00,3.61,21.398,12.05
2022-08-16 19:00:00,1.152,18.413,12.083
2022-08-16 20:00:00,2.51,22.025,12.733
2022-08-16 21:00:00,2.458,17.946,12.212
2022-08-16 22:00:00,2.257,18.15,12.975
2022-08-16 23:00:00,9.483,20.821,14.187
2022-08-17 00:00:00,8.21,20.639,13.469
2022-08-17 01:00:00,6.393,17.311,11.992
2022-08-17 02:00:00,3.892,13.956,10.22
2022-08-17 03:00:00,2.28,14.608,10.718
2022-08-17 04:00:00,2.046,16.551,11.917
2022-08-17 05:00:00,2.634,16.48,12.078
2022-08-17 06:00:00,2.899,16.683,11.922
2022-08-17 07:00:00,3.289,16.05,11.761
2022-08-17 08:00:00,5.471,16.303,11.252
2022-08-17 09:00:00,7.696,20.799,11.549
2022-08-17 10:00:00,6.698,32.188,12.885
2022-08-17 11:00:00,2.805,31.966,13.011
2022-08-17 12:00:00,3.462,89.349,21.24
2022-08-17 13:00:00,2.493,29.757,12.494
2022-08-17 14:00:00,3.577,51.641,15.717
2022-08-17 15:00:00,2.4101582384894247,104.65,22.863
2022-08-17 16:00:00,5.036,218.581,38.732
2022-08-17 17:00:00,8.709,197.904,36.249
2022-08-17 18:00:00,6.372,223.953,40.379
2022-08-17 20:00:00,2.168,17.19,9.563
2022-08-17 21:00:00,3.905,18.878,10.54
2022-08-17 22:00:00,3.387,17.745,9.91
2022-08-17 23:00:00,10.005,20.006,11.703
2022-08-18 00:00:00,4.7,13.781,9.166
2022-08-18 01:00:00,4.663,13.814,8.686
2022-08-18 02:00:00,4.279,13.847,8.869
2022-08-18 03:00:00,4.472,14.375,9.261
2022-08-18 04:00:00,4.014,13.559,8.957
2022-08-18 05:00:00,2.912,13.336,9.09
2022-08-18 06:00:00,3.396,14.377,9.397
2022-08-18 07:00:00,3.882,14.683,9.592
2022-08-18 08:00:00,5.489,19.598,10.056
2022-08-18 09:00:00,7.943,150.496,27.932
2022-08-18 10:00:00,6.259,184.98,32.653
2022-08-18 11:00:00,4.637,82.405,18.496
2022-08-18 12:00:00,5.033,207.863,37.205
2022-08-18 13:00:00,3.003,38.189,13.395
2022-08-18 14:00:00,13.29,117.315,25.171
2022-08-18 15:00:00,7.44,42.388,13.067
2022-08-18 16:00:00,3.272991443378954,139.892,27.133
2022-08-18 17:00:00,6.941,199.953,36.665
2022-08-18 18:00:00,10.786,60.795,15.919
2022-08-18 19:00:00,7.444,178.124,33.701
2022-08-18 20:00:00,3.806,28.982,12.157
2022-08-18 21:00:00,18.359,35.037,14.251
2022-08-18 22:00:00,21.076,34.537,14.93
2022-08-18 23:00:00,15.989,26.289,13.417
2022-08-19 00:00:00,5.478,22.813,11.581
2022-08-19 01:00:00,3.866,22.305,11.627
2022-08-19 02:00:00,4.118,21.078,10.616
2022-08-19 03:00:00,6.75,22.448,10.493
2022-08-19 04:00:00,2.791,30.016,13.853
2022-08-19 05:00:00,1.034,16.354,8.297
2022-08-19 06:00:00,2.116,16.502,9.108
2022-08-19 07:00:00,2.268,9.829,4.791
2022-08-19 08:00:00,4.618,8.484,4.185
2022-08-19 09:00:00,4.82,18.13,8.607
2022-08-19 10:00:00,2.75,22.928,10.729
2022-08-19 11:00:00,3.114,31.266,15.805
2022-08-19 12:00:00,1.338,23.852,12.992
2022-08-19 13:00:00,1.562,17.642,8.496
2022-08-19 14:00:00,2.924,10.614,4.254
2022-08-19 15:00:00,4.832,14.701,5.149
2022-08-19 16:00:00,2.267,11.202,4.784
2022-08-19 17:00:00,2.279659334794653,8.391,3.7
2022-08-19 18:00:00,7.414,9.304,3.761
2022-08-19 19:00:00,4.163,7.246,3.021
2022-08-19 20:00:00,7.289,6.714,2.885
2022-08-19 21:00:00,11.307,8.272,3.381
2022-08-19 22:00:00,18.471,12.976,4.401
2022-08-19 23:00:00,12.766,9.687,4.924
2022-08-20 00:00:00,9.435,7.208,3.993
2022-08-20 01:00:00,17.801,6.839,3.937
2022-08-20 02:00:00,10.509,7.019,3.933
2022-08-20 03:00:00,11.985,7.072,3.539
2022-08-20 04:00:00,8.615,6.772,3.571
2022-08-20 05:00:00,5.945,5.775,3.552
2022-08-20 06:00:00,6.631,5.971,3.58
2022-08-20 07:00:00,7.441,7.998,4.076
2022-08-20 08:00:00,17.597,10.244,4.282
2022-08-20 09:00:00,13.592,9.664,4.205
2022-08-20 10:00:00,7.041,12.432,4.796
2022-08-20 11:00:00,9.153,14.616,6.073
2022-08-20 12:00:00,11.93,13.88,6.522
2022-08-20 13:00:00,6.163,14.133,6.764
2022-08-20 14:00:00,12.364,17.386,7.944
2022-08-20 15:00:00,6.725,12.935,5.104
2022-08-20 16:00:00,3.967,80.808,15.373
2022-08-20 17:00:00,1.993,8.677,4.36
2022-08-20 18:00:00,2.4875062002236223,13.767,5.647
2022-08-20 19:00:00,2.307,13.719,6.763
2022-08-20 20:00:00,4.039,16.786,7.8
2022-08-20 21:00:00,7.442,16.248,7.537
2022-08-20 22:00:00,7.451,7.805,3.394
2022-08-20 23:00:00,8.636,8.407,3.976
2022-08-21 00:00:00,8.715,9.155,4.506
2022-08-21 01:00:00,8.744,7.922,3.962
2022-08-21 02:00:00,6.721,7.088,3.673
2022-08-21 03:00:00,5.556,6.992,3.652
2022-08-21 04:00:00,5.607,6.83,3.5
2022-08-21 05:00:00,5.302,6.261,3.15
2022-08-21 06:00:00,7.768,6.239,3.066
2022-08-21 07:00:00,24.014,7.09,3.581
2022-08-21 08:00:00,5.279,5.921,2.765
2022-08-21 09:00:00,4.509,5.705,2.414
2022-08-21 10:00:00,3.64,3.621,1.783
2022-08-21 11:00:00,7.889,7.028,2.372
2022-08-21 12:00:00,5.33,10.394,3.103
2022-08-21 13:00:00,3.738,9.999,3.192
2022-08-21 14:00:00,2.056,7.692,3.09
2022-08-21 15:00:00,1.559,6.896,3.166
2022-08-21 16:00:00,1.617,6.704,2.942
2022-08-21 17:00:00,2.153,5.023,2.431
2022-08-21 18:00:00,1.322,4.512,2.152
2022-08-21 19:00:00,3.136609855508407,5.182,2.149
2022-08-21 20:00:00,6.788,5.756,2.151
2022-08-21 21:00:00,4.738,4.527,1.707
2022-08-21 22:00:00,3.72,4.857,2.012
2022-08-21 23:00:00,4.149,3.666,1.805
2022-08-22 00:00:00,6.518,3.468,1.976
2022-08-22 01:00:00,7.43,3.388,2.034
2022-08-22 02:00:00,6.455,3.219,1.997
2022-08-22 03:00:00,6.11,3.391,2.203
2022-08-22 04:00:00,5.881,3.518,2.317
2022-08-22 05:00:00,4.905,3.455,2.446
2022-08-22 06:00:00,4.769,3.601,2.584
2022-08-22 07:00:00,8.24,6.798,3.301
2022-08-22 08:00:00,29.522,15.487,5.456
2022-08-22 09:00:00,26.675,64.497,12.778
2022-08-22 10:00:00,18.148,16.801,4.953
2022-08-22 11:00:00,8.336,12.365,4.095
2022-08-22 12:00:00,9.255,64.706,11.632
2022-08-22 13:00:00,9.216,26.665,6.141
2022-08-22 14:00:00,6.723,21.496,4.777
2022-08-22 15:00:00,5.994,7.774,3.031
2022-08-22 16:00:00,9.074,129.953,23.496
2022-08-22 17:00:00,21.143,27.036,7.805
2022-08-22 18:00:00,7.676,20.874,6.487
2022-08-22 19:00:00,10.526,34.428,6.624
2022-08-22 20:00:00,2.514928690891411,13.721,4.387
2022-08-22 21:00:00,2.402,4.873,2.579
2022-08-22 22:00:00,2.364,4.293,2.503
2022-08-22 23:00:00,2.403,6.881,3.618
2022-08-23 00:00:00,1.047,4.931,2.513
2022-08-23 01:00:00,1.125,5.325,3.038
2022-08-23 02:00:00,1.486,5.228,3.188
2022-08-23 03:00:00,3.367,5.306,3.517
2022-08-23 04:00:00,5.791,5.706,3.934
2022-08-23 05:00:00,3.469,5.487,3.732
2022-08-23 06:00:00,7.062,5.717,3.957
2022-08-23 07:00:00,11.345,9.177,4.647
2022-08-23 08:00:00,15.082,19.792,5.256
2022-08-23 09:00:00,10.745,25.603,6.35
2022-08-23 10:00:00,12.421,22.451,5.91
2022-08-23 11:00:00,3.322,9.352,1.959
2022-08-23 12:00:00,3.199,11.963,2.079
2022-08-23 13:00:00,3.337,17.99,2.88
2022-08-23 14:00:00,2.732,38.678,6.11
2022-08-23 15:00:00,4.618,26.102,4.347
2022-08-23 16:00:00,3.756,78.637,11.124
2022-08-23 17:00:00,3.074,22.691,3.481
2022-08-23 18:00:00,3.186,61.067,9.035
2022-08-23 19:00:00,2.231,17.179,2.966
2022-08-23 20:00:00,4.269,18.208,3.295
2022-08-23 21:00:00,4.748122414384705,18.714,3.656
2022-08-23 22:00:00,6.492,12.824,2.846
2022-08-23 23:00:00,2.189,3.458,1.539
2022-08-24 00:00:00,2.699,3.391,1.601
2022-08-24 01:00:00,3.078,3.584,1.649
2022-08-24 02:00:00,2.54,3.222,1.788
2022-08-24 03:00:00,2.693,3.046,1.632
2022-08-24 04:00:00,2.622,2.841,1.626
2022-08-24 05:00:00,2.298,2.639,1.648
2022-08-24 06:00:00,2.055,2.987,1.646
2022-08-24 07:00:00,4.324,4.817,1.847
2022-08-24 08:00:00,9.318,8.96,2.607
2022-08-24 09:00:00,5.019,32.383,5.872
2022-08-24 10:00:00,5.431,74.657,11.77
2022-08-24 11:00:00,3.717,76.605,12.725
2022-08-24 12:00:00,4.026,158.126,23.729
2022-08-24 13:00:00,3.031,95.843,15.23
2022-08-24 14:00:00,9.831,260.214,38.833
2022-08-24 15:00:00,7.568,258.551,39.284
2022-08-24 16:00:00,7.772,220.853,34.869
2022-08-24 17:00:00,14.051,142.788,23.501
2022-08-24 18:00:00,13.189,156.024,24.923
2022-08-24 19:00:00,9.161,84.547,16.133
2022-08-24 20:00:00,5.337,33.337,9.455
2022-08-24 21:00:00,8.536,23.626,8.695
2022-08-24 22:00:00,3.0533747277570367,19.896,8.324
2022-08-24 23:00:00,7.607,9.31,5.616
2022-08-25 00:00:00,6.119,9.401,5.822
2022-08-25 01:00:00,6.811,9.555,6.262
2022-08-25 02:00:00,6.218,9.116,6.542
2022-08-25 03:00:00,5.961,9.797,6.907
2022-08-25 04:00:00,7.496,10.069,7.077
2022-08-25 05:00:00,5.846,10.125,7.447
2022-08-25 06:00:00,6.362,11.372,8.007
2022-08-25 07:00:00,9.253,12.593,8.312
2022-08-25 08:00:00,15.892,20.349,9.565
2022-08-25 09:00:00,10.672,32.599,11.27
2022-08-25 10:00:00,7.918,21.653690016474094,8.78890027825121
2022-08-25 11:00:00,8.117,142.783,27.239
2022-08-25 13:00:00,3.261,135.828,24.713
2022-08-25 14:00:00,2.346,132.199,23.623
2022-08-25 15:00:00,10.962,37.474,11.248
2022-08-25 16:00:00,12.528,45.878,12.687
2022-08-25 17:00:00,12.638,23.376,9.643
2022-08-25 18:00:00,24.915,48.732,13.031
2022-08-25 19:00:00,11.968,18.579,9.497
2022-08-25 20:00:00,6.394,14.854,8.705
2022-08-25 21:00:00,14.142,20.809,10.322
2022-08-25 22:00:00,16.144,58.571,15.248
2022-08-25 23:00:00,3.54080902035032,18.654,9.105
2022-08-26 00:00:00,5.44,14.782,9.116
2022-08-26 01:00:00,3.342,14.903,9.658
2022-08-26 02:00:00,3.022,15.708,10.672
2022-08-26 03:00:00,2.91,17.849,11.81
2022-08-26 04:00:00,2.839,18.903,12.313
